path,spe-num,tp-spe,wdn-num,tp-wdn,fp-spe,fp-wdn
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant18/mutant18-dynamic.grift,2,1,3,3,((1 2 3 1 1 2 2 3 4 13)),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant19/mutant19-dynamic.grift,2,1,3,3,((2 3 1 1 2 2 3 4 13)),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant2/mutant2-dynamic.grift,2,1,3,3,((1 4 5)),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant20/mutant20-dynamic.grift,2,1,3,3,((2 2 3 1 1 2 2 3 4 13)),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant21/mutant21-dynamic.grift,2,1,3,3,((1 2 2 3 1 1 2 2 3 4 13)),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant22/mutant22-dynamic.grift,2,1,3,3,((2 2 3 1 1 2 2 3 4 13)),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant23/mutant23-dynamic.grift,2,1,3,3,((2 2 2 3 1 1 2 2 3 4 13)),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant24/mutant24-dynamic.grift,3,1,3,2,((2 2 3 0 1 3 2 2 2 3 4 13) (1 3 0 1 2 2 2 2 3 4 13)),((2 3 4 13))
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant25/mutant25-dynamic.grift,2,1,3,3,((3 2 1 2 2 3 4 13)),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant26/mutant26-dynamic.grift,1,1,2,2,(),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant27/mutant27-dynamic.grift,1,1,2,2,(),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant28/mutant28-dynamic.grift,2,1,3,3,((3 2 1 2 2 3 4 13)),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant29/mutant29-dynamic.grift,1,1,2,2,(),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant3/mutant3-dynamic.grift,1,1,2,2,(),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant30/mutant30-dynamic.grift,1,1,1,1,(),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant31/mutant31-dynamic.grift,2,1,3,3,((1 3 0 1 2 2 2 2 2 3 4 13)),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant32/mutant32-dynamic.grift,1,1,1,1,(),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant33/mutant33-dynamic.grift,2,1,3,3,((2 3 0 1 2 2 2 2 2 3 4 13)),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant34/mutant34-dynamic.grift,1,1,1,1,(),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant35/mutant35-dynamic.grift,2,1,3,3,((3 3 0 1 2 2 2 2 2 3 4 13)),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant36/mutant36-dynamic.grift,1,1,1,1,(),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant37/mutant37-dynamic.grift,1,1,1,1,(),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant38/mutant38-dynamic.grift,3,1,3,2,((1 2 3 2 2 2 3 4 13) (3 0 1 3 2 3 2 2 2 3 4 13)),((3 2 2 2 3 4 13))
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant39/mutant39-dynamic.grift,2,1,3,3,((3 0 1 3 2 2 2 3 4 13)),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant4/mutant4-dynamic.grift,1,1,2,2,(),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant40/mutant40-dynamic.grift,2,1,3,3,((2 3 0 1 3 2 2 2 3 4 13)),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant41/mutant41-dynamic.grift,1,1,1,1,(),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant42/mutant42-dynamic.grift,3,1,3,2,((2 3 0 1 2 3 2 3 2 2 2 3 4 13) (1 3 0 1 2 3 2 3 2 2 2 3 4 13)),((3 2 3 2 2 2 3 4 13))
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant43/mutant43-dynamic.grift,2,1,3,3,((1 3 0 1 2 3 2 3 2 2 2 3 4 13)),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant44/mutant44-dynamic.grift,2,1,3,3,((2 3 0 1 2 3 2 3 2 2 2 3 4 13)),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant45/mutant45-dynamic.grift,1,1,1,1,(),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant46/mutant46-dynamic.grift,2,1,3,3,((1 3 0 1 2 2 3 2 3 2 2 2 3 4 13)),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant47/mutant47-dynamic.grift,1,1,1,1,(),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant48/mutant48-dynamic.grift,2,1,3,3,((2 3 0 1 2 2 3 2 3 2 2 2 3 4 13)),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant49/mutant49-dynamic.grift,1,1,1,1,(),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant5/mutant5-dynamic.grift,1,1,2,2,(),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant50/mutant50-dynamic.grift,2,1,3,3,((3 3 0 1 2 2 3 2 3 2 2 2 3 4 13)),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant51/mutant51-dynamic.grift,1,1,1,1,(),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant52/mutant52-dynamic.grift,1,1,1,1,(),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant53/mutant53-dynamic.grift,2,1,3,3,((4 14)),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant54/mutant54-dynamic.grift,2,1,3,3,((2 2 4 14)),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant55/mutant55-dynamic.grift,2,1,3,3,((2 2 4 14)),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant56/mutant56-dynamic.grift,2,1,3,3,((2 2 2 4 14)),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant57/mutant57-dynamic.grift,2,1,3,3,((2 2 2 4 14)),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant58/mutant58-dynamic.grift,1,1,2,2,(),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant59/mutant59-dynamic.grift,1,1,2,2,(),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant6/mutant6-dynamic.grift,5,1,3,2,((4 2 4 10) (2 1 3 10 2 4 10) (6 2 4 10) (2 1 10 2 4 10)),((10))
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant60/mutant60-dynamic.grift,1,1,2,2,(),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant61/mutant61-dynamic.grift,1,1,2,2,(),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant62/mutant62-dynamic.grift,1,1,2,2,(),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant63/mutant63-dynamic.grift,1,1,2,2,(),()
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant7/mutant7-dynamic.grift,2,1,3,2,((1 3 0 1 4 11)),((11))
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant8/mutant8-dynamic.grift,2,1,3,2,((2 3 0 1 4 11)),((11))
/exp/bug-dyn-exp/fake-playground/ray/arithmetic/mutant9/mutant9-dynamic.grift,1,1,2,2,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant0/mutant0-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant1/mutant1-dynamic.grift,1,1,1,1,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant10/mutant10-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant100/mutant100-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant101/mutant101-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant102/mutant102-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant103/mutant103-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant104/mutant104-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant105/mutant105-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant106/mutant106-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant107/mutant107-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant108/mutant108-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant109/mutant109-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant11/mutant11-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant110/mutant110-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant111/mutant111-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant112/mutant112-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant113/mutant113-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant114/mutant114-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant115/mutant115-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant116/mutant116-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant117/mutant117-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant118/mutant118-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant119/mutant119-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant12/mutant12-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant120/mutant120-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant121/mutant121-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant122/mutant122-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant123/mutant123-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant124/mutant124-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant125/mutant125-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant126/mutant126-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant127/mutant127-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant128/mutant128-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant129/mutant129-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant13/mutant13-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant130/mutant130-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant131/mutant131-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant132/mutant132-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant133/mutant133-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant134/mutant134-dynamic.grift,1,1,1,1,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant135/mutant135-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant136/mutant136-dynamic.grift,1,1,1,1,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant137/mutant137-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant138/mutant138-dynamic.grift,1,1,1,1,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant139/mutant139-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant14/mutant14-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant140/mutant140-dynamic.grift,1,1,1,1,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant141/mutant141-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant142/mutant142-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant143/mutant143-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant144/mutant144-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant145/mutant145-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant146/mutant146-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant147/mutant147-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant148/mutant148-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant149/mutant149-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant15/mutant15-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant150/mutant150-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant151/mutant151-dynamic.grift,1,0,1,1,((2 2 3 3 2 4 4 21)),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant152/mutant152-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant153/mutant153-dynamic.grift,3,0,1,0,((2 2 1 1 1 3 3 10 2 4 10) (3 0 1 4 10) (2 2 2 1 1 3 3 10 2 4 10)),((10))
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant16/mutant16-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant17/mutant17-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant18/mutant18-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant19/mutant19-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant2/mutant2-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant20/mutant20-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant21/mutant21-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant22/mutant22-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant23/mutant23-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant24/mutant24-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant25/mutant25-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant26/mutant26-dynamic.grift,1,0,1,1,((3 0 1 4 10)),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant27/mutant27-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant28/mutant28-dynamic.grift,1,0,1,1,((2 2 4 10)),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant29/mutant29-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant3/mutant3-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant30/mutant30-dynamic.grift,1,0,1,1,((8 2 4 10)),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant31/mutant31-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant32/mutant32-dynamic.grift,1,1,1,1,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant33/mutant33-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant34/mutant34-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant35/mutant35-dynamic.grift,1,1,1,1,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant36/mutant36-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant37/mutant37-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant38/mutant38-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant39/mutant39-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant4/mutant4-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant40/mutant40-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant41/mutant41-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant42/mutant42-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant43/mutant43-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant44/mutant44-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant45/mutant45-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant46/mutant46-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant47/mutant47-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant48/mutant48-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant49/mutant49-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant5/mutant5-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant50/mutant50-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant51/mutant51-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant52/mutant52-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant53/mutant53-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant54/mutant54-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant55/mutant55-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant56/mutant56-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant57/mutant57-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant58/mutant58-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant59/mutant59-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant6/mutant6-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant60/mutant60-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant61/mutant61-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant62/mutant62-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant63/mutant63-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant64/mutant64-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant65/mutant65-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant66/mutant66-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant67/mutant67-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant68/mutant68-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant69/mutant69-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant7/mutant7-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant70/mutant70-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant71/mutant71-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant72/mutant72-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant73/mutant73-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant74/mutant74-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant75/mutant75-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant76/mutant76-dynamic.grift,1,0,1,1,((1 2 2 2 3 4 13)),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant77/mutant77-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant78/mutant78-dynamic.grift,1,0,1,1,((3 2 2 2 2 2 2 2 2 3 4 13)),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant79/mutant79-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant8/mutant8-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant80/mutant80-dynamic.grift,1,0,1,1,((3 3 2 2 2 2 2 2 2 3 4 13)),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant81/mutant81-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant82/mutant82-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant83/mutant83-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant84/mutant84-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant85/mutant85-dynamic.grift,1,0,1,1,((1 2 3 2 2 2 3 4 13)),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant86/mutant86-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant87/mutant87-dynamic.grift,1,0,1,1,((3 2 2 3 2 2 2 3 4 13)),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant88/mutant88-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant89/mutant89-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant9/mutant9-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant90/mutant90-dynamic.grift,0,0,0,0,(),()
/exp/bug-dyn-exp/fake-playground/ray/constant-swap/mutant91/mutant91-dynamic.grift,1,0,1,1,((3 2 2 2 2 2 3 2 3 2 2 2 3 4 13)),()
